Category,Confirmed cases Barisal,Case rate Barisal,Deaths Barisal,Death Rate Barisal,Confirmed cases CTG,Case rate CTG,Deaths CTG,Death Rate CTG,Confirmed cases DHK,Case rate DHK,Deaths DHK,Death Rate DHK,Confirmed cases Khulna,Case rate Khulna,Deaths Khulna,Death Rate Khulna,Confirmed cases MMsingh,Case rate MMsingh,Deaths MMsingh,Death Rate MMsingh,Confirmed cases Rajshahi,Case rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed cases Rajshahi,Case rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed cases Sylhet,Case rate Sylhet,Deaths Sylhet,Death Rate Sylhet,Confirmed cases allover Bangladesh,Case rate allover Bangladesh,Deaths allover Bangladesh,Death Rate allover Bangladesh
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,1,7,,,,,,,3.00,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,1,13,,,1,50,,,55.00,40.00,,,,,,,,,,,1.00,50.00,,,,,,,,,,,,,,
Mar-20,,,,,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,1,25,,,1,25,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00
Mar-20,,,,,,,,,1.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,1.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,1,25,,,1,25,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00,,,1.00,25.00
Mar-20,,,,,,,,,1.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,1,16.7,,,1,16.7,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70
Mar-20,,,1,16.7,,,1,16.7,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70,,,1.00,16.70
Mar-20,,,1,0,,,1,0,1.00,100.00,1.00,0.00,,,1.00,0.00,,,1.00,0.00,,,1.00,0.00,,,1.00,0.00,,,1.00,0.00,,,1.00,0.00
Mar-20,,,,,,,,,1.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,1.00,100.00,,,,,,,,,,,,,,,1.00,100.00,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,,,,,,,,,1.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-20,,,1,33.3,,,1,33.3,,,1.00,33.30,,,1.00,33.30,,,1.00,33.30,,,1.00,33.30,,,1.00,33.30,1.00,100.00,1.00,33.30,,,1.00,33.30
Apr-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-20,,,,,,,,,,,,,,,,,,,,,,,,,1.00,33.00,,,,,,,5.00,2.00,,
Apr-20,,,2,22.2,,,2,22.2,17.00,17.00,2.00,22.20,,,2.00,22.20,,,2.00,22.20,,,2.00,22.20,,,2.00,22.20,1.00,17.00,2.00,22.20,9.00,2.00,2.00,22.20
Apr-20,,,1,5.6,,,1,5.6,14.00,54.00,1.00,5.60,,,1.00,5.60,3.00,16.00,1.00,5.60,,,1.00,5.60,,,1.00,5.60,2.00,100.00,1.00,5.60,18.00,5.00,1.00,5.60
Apr-20,,,3,8.6,,,3,8.6,22.00,37.00,3.00,8.60,,,3.00,8.60,,,3.00,8.60,,,3.00,8.60,2.00,18.00,3.00,8.60,,,3.00,8.60,35.00,7.00,3.00,8.60
Apr-20,,,5,12.2,2,7,5,12.2,36.00,80.00,5.00,12.20,,,5.00,12.20,,,5.00,12.20,,,5.00,12.20,4.00,50.00,5.00,12.20,,,5.00,12.20,41.00,6.00,5.00,12.20
Apr-20,1,25,3,5.6,6,23,3,5.6,110.00,50.00,3.00,5.60,,,3.00,5.60,3.00,9.00,3.00,5.60,,,3.00,5.60,1.00,13.00,3.00,5.60,1.00,3.00,3.00,5.60,54.00,6.00,3.00,5.60
Apr-20,,,1,0.9,4,12,1,0.9,98.00,61.00,1.00,0.90,,,1.00,0.90,4.00,8.00,1.00,0.90,3.00,100.00,1.00,0.90,2.00,20.00,1.00,0.90,2.00,2.00,1.00,0.90,112.00,12.00,1.00,0.90
Apr-20,,,6,6.4,9,25,6,6.4,55.00,83.00,6.00,6.40,2.00,9.00,6.00,6.40,3.00,7.00,6.00,6.40,1.00,100.00,6.00,6.40,1.00,14.00,6.00,6.40,1.00,1.00,6.00,6.40,94.00,8.00,6.00,6.40
Apr-20,2,13,3,5.2,6,50,3,5.2,34.00,69.00,3.00,5.20,1.00,3.00,3.00,5.20,3.00,75.00,3.00,5.20,,,3.00,5.20,7.00,58.00,3.00,5.20,,,3.00,5.20,58.00,6.00,3.00,5.20
Apr-20,8,35,4,2.9,3,9,4,2.9,84.00,41.00,4.00,2.90,4.00,9.00,4.00,2.90,13.00,24.00,4.00,2.90,3.00,75.00,4.00,2.90,3.00,20.00,4.00,2.90,7.00,8.00,4.00,2.90,139.00,10.00,4.00,2.90
Apr-20,8,73,5,2.7,8,36,5,2.7,129.00,25.00,5.00,2.70,5.00,21.00,5.00,2.70,15.00,21.00,5.00,2.70,8.00,73.00,5.00,2.70,4.00,50.00,5.00,2.70,1.00,1.00,5.00,2.70,182.00,12.00,5.00,2.70
Apr-20,4,44,7,3.3,6,17,7,3.3,129.00,40.00,7.00,3.30,3.00,5.00,7.00,3.30,19.00,16.00,7.00,3.30,1.00,50.00,7.00,3.30,13.00,38.00,7.00,3.30,6.00,7.00,7.00,3.30,209.00,11.00,7.00,3.30
Apr-20,4,13,4,1.8,6,29,4,1.8,187.00,28.00,4.00,1.80,,,4.00,1.80,23.00,16.00,4.00,1.80,,,4.00,1.80,3.00,43.00,4.00,1.80,3.00,5.00,4.00,1.80,219.00,13.00,4.00,1.80
Apr-20,8,38,10,2.9,12,30,10,2.9,245.00,62.00,10.00,2.90,2.00,1.00,10.00,2.90,22.00,15.00,10.00,2.90,1.00,33.00,10.00,2.90,,,10.00,2.90,2.00,3.00,10.00,2.90,341.00,17.00,10.00,2.90
Apr-20,8,40,15,5.6,8,18,15,5.6,250.00,33.00,15.00,5.60,1.00,1.00,15.00,5.60,24.00,15.00,15.00,5.60,3.00,100.00,15.00,5.60,8.00,44.00,15.00,5.60,4.00,5.00,15.00,5.60,266.00,12.00,15.00,5.60
Apr-20,4,22,9,2.9,11,85,9,2.9,263.00,66.00,9.00,2.90,6.00,21.00,9.00,2.90,17.00,10.00,9.00,2.90,,,9.00,2.90,5.00,100.00,9.00,2.90,2.00,100.00,9.00,2.90,306.00,14.00,9.00,2.90
Apr-20,6,60,7,2.2,8,14,7,2.2,344.00,61.00,7.00,2.20,6.00,100.00,7.00,2.20,23.00,32.00,7.00,2.20,1.00,50.00,7.00,2.20,3.00,100.00,7.00,2.20,3.00,100.00,7.00,2.20,312.00,12.00,7.00,2.20
Apr-20,8,36,10,2,6,18,10,2,276.00,53.00,10.00,2.00,4.00,100.00,10.00,2.00,33.00,16.00,10.00,2.00,6.00,75.00,10.00,2.00,11.00,100.00,10.00,2.00,12.00,100.00,10.00,2.00,492.00,18.00,10.00,2.00
Apr-20,8,27,9,2.1,7,54,9,2.1,282.00,47.00,9.00,2.10,7.00,100.00,9.00,2.10,37.00,29.00,9.00,2.10,3.00,100.00,9.00,2.10,5.00,63.00,9.00,2.10,10.00,77.00,9.00,2.10,434.00,15.00,9.00,2.10
Apr-20,6,29,10,2.6,6,75,10,2.6,215.00,78.00,10.00,2.60,9.00,100.00,10.00,2.60,6.00,100.00,10.00,2.60,,,10.00,2.60,10.00,83.00,10.00,2.60,20.00,100.00,10.00,2.60,390.00,13.00,10.00,2.60
Apr-20,8,33,7,1.7,8,13,7,1.7,157.00,69.00,7.00,1.70,4.00,100.00,7.00,1.70,8.00,80.00,7.00,1.70,2.00,67.00,7.00,1.70,10.00,71.00,7.00,1.70,20.00,91.00,7.00,1.70,414.00,12.00,7.00,1.70
Apr-20,21,55,4,0.8,10,16,4,0.8,304.00,77.00,4.00,0.80,11.00,16.00,4.00,0.80,37.00,97.00,4.00,0.80,6.00,75.00,4.00,0.80,18.00,100.00,4.00,0.80,12.00,17.00,4.00,0.80,503.00,14.00,4.00,0.80
Apr-20,7,29,9,2.9,3,6,9,2.9,183.00,61.00,9.00,2.90,2.00,3.00,9.00,2.90,12.00,100.00,9.00,2.90,41.00,11.00,9.00,2.90,6.00,17.00,9.00,2.90,10.00,16.00,9.00,2.90,309.00,9.00,9.00,2.90
Apr-20,7,29,5,1.2,5,6,5,1.2,322.00,43.00,5.00,1.20,12.00,8.00,5.00,1.20,33.00,97.00,5.00,1.20,16.00,94.00,5.00,1.20,11.00,69.00,5.00,1.20,60.00,26.00,5.00,1.20,418.00,12.00,5.00,1.20
Apr-20,9,15,7,1.4,22,28,7,1.4,277.00,66.00,7.00,1.40,2.00,6.00,7.00,1.40,30.00,100.00,7.00,1.40,6.00,12.00,7.00,1.40,25.00,96.00,7.00,1.40,35.00,40.00,7.00,1.40,497.00,13.00,7.00,1.40
Apr-20,3,25,3,0.5,55,30,3,0.5,391.00,73.00,3.00,0.50,5.00,100.00,3.00,0.50,23.00,96.00,3.00,0.50,5.00,100.00,3.00,0.50,8.00,11.00,3.00,0.50,12.00,23.00,3.00,0.50,549.00,13.00,3.00,0.50
Apr-20,10,30,8,1.2,43,38,8,1.2,505.00,46.00,8.00,1.20,5.00,26.00,8.00,1.20,24.00,26.00,8.00,1.20,4.00,5.00,8.00,1.20,4.00,100.00,8.00,1.20,4.00,15.00,8.00,1.20,641.00,13.00,8.00,1.20
Apr-20,2,5,5,0.9,31,13,5,0.9,489.00,52.00,5.00,0.90,8.00,80.00,5.00,0.90,18.00,86.00,5.00,0.90,30.00,77.00,5.00,0.90,4.00,80.00,5.00,0.90,19.00,9.00,5.00,0.90,564.00,11.00,5.00,0.90
May-20,2,3,2,0.4,12,7,2,0.4,445.00,55.00,2.00,0.40,3.00,75.00,2.00,0.40,8.00,89.00,2.00,0.40,2.00,100.00,2.00,0.40,2.00,100.00,2.00,0.40,13.00,18.00,2.00,0.40,571.00,10.00,2.00,0.40
May-20,6,8,5,0.9,15,12,5,0.9,320.00,43.00,5.00,0.90,5.00,5.00,5.00,0.90,25.00,93.00,5.00,0.90,2.00,100.00,5.00,0.90,13.00,28.00,5.00,0.90,4.00,1.00,5.00,0.90,552.00,9.00,5.00,0.90
May-20,7,6,2,0.3,16,4,2,0.3,297.00,29.00,2.00,0.30,1.00,1.00,2.00,0.30,23.00,96.00,2.00,0.30,1.00,4.00,2.00,0.30,2.00,50.00,2.00,0.30,4.00,80.00,2.00,0.30,665.00,12.00,2.00,0.30
May-20,7,8,5,0.7,6,5,5,0.7,315.00,28.00,5.00,0.70,2.00,1.00,5.00,0.70,3.00,60.00,5.00,0.70,2.00,4.00,5.00,0.70,4.00,67.00,5.00,0.70,3.00,5.00,5.00,0.70,688.00,11.00,5.00,0.70
May-20,5,3,1,0.1,27,13,1,0.1,294.00,26.00,1.00,0.10,9.00,8.00,1.00,0.10,37.00,90.00,1.00,0.10,13.00,4.00,1.00,0.10,16.00,89.00,1.00,0.10,10.00,53.00,1.00,0.10,786.00,14.00,1.00,0.10
May-20,4,3,3,0.4,17,8,3,0.4,275.00,21.00,3.00,0.40,1.00,2.00,3.00,0.40,6.00,43.00,3.00,0.40,1.00,3.00,3.00,0.40,4.00,80.00,3.00,0.40,2.00,1.00,3.00,0.40,790.00,13.00,3.00,0.40
May-20,,,13,1.8,13,4,13,1.8,240.00,22.00,13.00,1.80,1.00,5.00,13.00,1.80,25.00,13.00,13.00,1.80,37.00,5.00,13.00,1.80,11.00,100.00,13.00,1.80,3.00,2.00,13.00,1.80,706.00,12.00,13.00,1.80
May-20,12,23,7,1,3,2,7,1,396.00,37.00,7.00,1.00,1.00,1.00,7.00,1.00,14.00,78.00,7.00,1.00,5.00,4.00,7.00,1.00,8.00,11.00,7.00,1.00,8.00,15.00,7.00,1.00,709.00,12.00,7.00,1.00
May-20,4,6,8,1.3,10,10,8,1.3,269.00,42.00,8.00,1.30,1.00,2.00,8.00,1.30,21.00,100.00,8.00,1.30,22.00,13.00,8.00,1.30,3.00,27.00,8.00,1.30,7.00,1.00,8.00,1.30,636.00,12.00,8.00,1.30
May-20,7,9,14,1.6,,,14,1.6,208.00,17.00,14.00,1.60,1.00,4.00,14.00,1.60,13.00,68.00,14.00,1.60,30.00,16.00,14.00,1.60,3.00,100.00,14.00,1.60,16.00,4.00,14.00,1.60,887.00,16.00,14.00,1.60
May-20,3,30,11,1.1,1,17,11,1.1,222.00,30.00,11.00,1.10,,,11.00,1.10,25.00,89.00,11.00,1.10,2.00,2.00,11.00,1.10,,,11.00,1.10,3.00,17.00,11.00,1.10,1034.00,14.00,11.00,1.10
May-20,6,7,11,1.1,27,9,11,1.1,84.00,15.00,11.00,1.10,12.00,32.00,11.00,1.10,6.00,100.00,11.00,1.10,1.00,4.00,11.00,1.10,,,11.00,1.10,12.00,6.00,11.00,1.10,969.00,14.00,11.00,1.10
May-20,,,19,1.6,3,4,19,1.6,122.00,15.00,19.00,1.60,,,19.00,1.60,19.00,90.00,19.00,1.60,,,19.00,1.60,1.00,100.00,19.00,1.60,8.00,50.00,19.00,1.60,1162.00,15.00,19.00,1.60
May-20,,,14,1.3,4,5,14,1.3,145.00,22.00,14.00,1.30,1.00,33.00,14.00,1.30,22.00,96.00,14.00,1.30,2.00,3.00,14.00,1.30,,,14.00,1.30,,,14.00,1.30,1041.00,14.00,14.00,1.30
May-20,,,15,1.2,11,11,15,1.2,69.00,15.00,15.00,1.20,1.00,100.00,15.00,1.20,11.00,100.00,15.00,1.20,,,15.00,1.20,54.00,13.00,15.00,1.20,15.00,7.00,15.00,1.20,1202.00,14.00,15.00,1.20
May-20,14,5,16,1.7,35,12,16,1.7,296.00,23.00,16.00,1.70,10.00,26.00,16.00,1.70,32.00,89.00,16.00,1.70,16.00,8.00,16.00,1.70,11.00,4.00,16.00,1.70,27.00,5.00,16.00,1.70,930.00,14.00,16.00,1.70
May-20,15,5,14,1.1,58,11,14,1.1,163.00,14.00,14.00,1.10,6.00,8.00,14.00,1.10,86.00,16.00,14.00,1.10,6.00,3.00,14.00,1.10,5.00,5.00,14.00,1.10,16.00,9.00,14.00,1.10,1273.00,16.00,14.00,1.10
May-20,10,13,21,1.3,70,16,21,1.3,277.00,27.00,21.00,1.30,4.00,6.00,21.00,1.30,26.00,4.00,21.00,1.30,19.00,6.00,21.00,1.30,9.00,9.00,21.00,1.30,10.00,11.00,21.00,1.30,1602.00,16.00,21.00,1.30
May-20,30,17,21,1.7,69,19,21,1.7,382.00,16.00,21.00,1.70,,,21.00,1.70,31.00,10.00,21.00,1.70,10.00,5.00,21.00,1.70,9.00,8.00,21.00,1.70,25.00,8.00,21.00,1.70,1251.00,15.00,21.00,1.70
May-20,3,2,16,1,97,20,16,1,263.00,27.00,16.00,1.00,7.00,4.00,16.00,1.00,65.00,18.00,16.00,1.00,45.00,9.00,16.00,1.00,21.00,9.00,16.00,1.00,32.00,9.00,16.00,1.00,1617.00,16.00,16.00,1.00
May-20,24,10,22,1.2,78,16,22,1.2,483.00,29.00,22.00,1.20,9.00,6.00,22.00,1.20,37.00,10.00,22.00,1.20,1.00,20.00,22.00,1.20,1.00,17.00,22.00,1.20,13.00,6.00,22.00,1.20,1773.00,17.00,22.00,1.20
May-20,14,12,24,1.4,80,15,24,1.4,264.00,24.00,24.00,1.40,11.00,6.00,24.00,1.40,32.00,94.00,24.00,1.40,42.00,11.00,24.00,1.40,,,24.00,1.40,41.00,20.00,24.00,1.40,1694.00,17.00,24.00,1.40
May-20,10,3,20,1.1,113,18,20,1.1,368.00,23.00,20.00,1.10,13.00,4.00,20.00,1.10,23.00,7.00,20.00,1.10,34.00,18.00,20.00,1.10,17.00,9.00,20.00,1.10,17.00,8.00,20.00,1.10,1873.00,17.00,20.00,1.10
May-20,34,17,28,1.8,108,30,28,1.8,604.00,24.00,28.00,1.80,7.00,4.00,28.00,1.80,34.00,11.00,28.00,1.80,12.00,8.00,28.00,1.80,26.00,15.00,28.00,1.80,35.00,8.00,28.00,1.80,1532.00,17.00,28.00,1.80
May-20,21,22,21,1.1,53,20,21,1.1,239.00,20.00,21.00,1.10,1.00,100.00,21.00,1.10,3.00,1.00,21.00,1.10,9.00,9.00,21.00,1.10,16.00,10.00,21.00,1.10,21.00,10.00,21.00,1.10,1975.00,21.00,21.00,1.10
May-20,17,9,21,1.8,104,10,21,1.8,287.00,25.00,21.00,1.80,9.00,3.00,21.00,1.80,17.00,6.00,21.00,1.80,18.00,10.00,21.00,1.80,33.00,10.00,21.00,1.80,18.00,10.00,21.00,1.80,1166.00,22.00,21.00,1.80
May-20,20,6,22,1.4,159,19,22,1.4,329.00,25.00,22.00,1.40,16.00,8.00,22.00,1.40,17.00,5.00,22.00,1.40,49.00,27.00,22.00,1.40,40.00,15.00,22.00,1.40,45.00,25.00,22.00,1.40,1541.00,19.00,22.00,1.40
May-20,11,10,15,0.7,127,28,15,0.7,666.00,32.00,15.00,0.70,29.00,9.00,15.00,0.70,41.00,98.00,15.00,0.70,37.00,20.00,15.00,0.70,27.00,15.00,15.00,0.70,48.00,28.00,15.00,0.70,2029.00,22.00,15.00,0.70
May-20,54,14,23,0.9,194,17,23,0.9,500.00,23.00,23.00,0.90,24.00,9.00,23.00,0.90,26.00,96.00,23.00,0.90,45.00,16.00,23.00,0.90,52.00,17.00,23.00,0.90,26.00,15.00,23.00,0.90,2523.00,22.00,23.00,0.90
May-20,54,19,28,1.6,74,17,28,1.6,510.00,16.00,28.00,1.60,21.00,9.00,28.00,1.60,50.00,17.00,28.00,1.60,67.00,12.00,28.00,1.60,79.00,10.00,28.00,1.60,100.00,18.00,28.00,1.60,1764.00,18.00,28.00,1.60
May-20,68,21,40,1.6,100,19,40,1.6,528.00,22.00,40.00,1.60,36.00,9.00,40.00,1.60,51.00,13.00,40.00,1.60,30.00,20.00,40.00,1.60,29.00,8.00,40.00,1.60,20.00,10.00,40.00,1.60,2545.00,21.00,40.00,1.60
Jun-20,63,14,22,0.9,180,24,22,0.9,457.00,22.00,22.00,0.90,21.00,7.00,22.00,0.90,93.00,25.00,22.00,0.90,38.00,19.00,22.00,0.90,48.00,14.00,22.00,0.90,48.00,27.00,22.00,0.90,2381.00,21.00,22.00,0.90
Jun-20,57,16,37,1.3,383,24,37,1.3,690.00,23.00,37.00,1.30,42.00,10.00,37.00,1.30,43.00,14.00,37.00,1.30,89.00,14.00,37.00,1.30,41.00,12.00,37.00,1.30,40.00,9.00,37.00,1.30,2911.00,23.00,37.00,1.30
Jun-20,66,11,37,1.4,227,22,37,1.4,576.00,19.00,37.00,1.40,39.00,10.00,37.00,1.40,,,37.00,1.40,35.00,11.00,37.00,1.40,42.00,11.00,37.00,1.40,69.00,27.00,37.00,1.40,2695.00,22.00,37.00,1.40
Jun-20,94,14,35,1.4,336,24,35,1.4,718.00,22.00,35.00,1.40,41.00,11.00,35.00,1.40,48.00,9.00,35.00,1.40,58.00,23.00,35.00,1.40,29.00,8.00,35.00,1.40,79.00,21.00,35.00,1.40,2423.00,19.00,35.00,1.40
Jun-20,59,13,30,1.1,366,23,30,1.1,675.00,22.00,30.00,1.10,32.00,9.00,30.00,1.10,71.00,13.00,30.00,1.10,86.00,16.00,30.00,1.10,28.00,8.00,30.00,1.10,51.00,26.00,30.00,1.10,2828.00,20.00,30.00,1.10
Jun-20,82,16,35,1.3,311,24,35,1.3,516.00,22.00,35.00,1.30,48.00,14.00,35.00,1.30,71.00,10.00,35.00,1.30,95.00,24.00,35.00,1.30,47.00,13.00,35.00,1.30,68.00,37.00,35.00,1.30,2635.00,21.00,35.00,1.30
Jun-20,1,9,42,1.5,187,20,42,1.5,595.00,24.00,42.00,1.50,74.00,14.00,42.00,1.50,66.00,9.00,42.00,1.50,68.00,22.00,42.00,1.50,36.00,10.00,42.00,1.50,38.00,19.00,42.00,1.50,2743.00,21.00,42.00,1.50
Jun-20,96,42,42,1.5,422,22,42,1.5,652.00,24.00,42.00,1.50,98.00,18.00,42.00,1.50,28.00,5.00,42.00,1.50,100.00,26.00,42.00,1.50,49.00,13.00,42.00,1.50,61.00,32.00,42.00,1.50,2735.00,21.00,42.00,1.50
Jun-20,47,25,45,1.4,385,22,45,1.4,480.00,20.00,45.00,1.40,60.00,8.00,45.00,1.40,99.00,14.00,45.00,1.40,57.00,22.00,45.00,1.40,94.00,23.00,45.00,1.40,51.00,43.00,45.00,1.40,3171.00,22.00,45.00,1.40
Jun-20,82,38,37,1.2,359,26,37,1.2,754.00,20.00,37.00,1.20,108.00,13.00,37.00,1.20,45.00,6.00,37.00,1.20,148.00,21.00,37.00,1.20,49.00,13.00,37.00,1.20,63.00,52.00,37.00,1.20,3190.00,20.00,37.00,1.20
Jun-20,74,36,37,1.2,419,25,37,1.2,748.00,21.00,37.00,1.20,91.00,14.00,37.00,1.20,60.00,8.00,37.00,1.20,112.00,40.00,37.00,1.20,67.00,18.00,37.00,1.20,93.00,16.00,37.00,1.20,3187.00,20.00,37.00,1.20
Jun-20,123,22,46,1.3,256,28,46,1.3,1001.00,23.00,46.00,1.30,114.00,14.00,46.00,1.30,86.00,12.00,46.00,1.30,77.00,25.00,46.00,1.30,58.00,12.00,46.00,1.30,129.00,26.00,46.00,1.30,3471.00,22.00,46.00,1.30
Jun-20,91,16,44,1.5,419,26,44,1.5,937.00,25.00,44.00,1.50,127.00,21.00,44.00,1.50,34.00,10.00,44.00,1.50,165.00,26.00,44.00,1.50,64.00,16.00,44.00,1.50,3.00,13.00,44.00,1.50,2856.00,17.00,44.00,1.50
Jun-20,93,32,32,1,364,26,32,1,694.00,24.00,32.00,1.00,74.00,12.00,32.00,1.00,54.00,9.00,32.00,1.00,240.00,51.00,32.00,1.00,53.00,14.00,32.00,1.00,8.00,53.00,32.00,1.00,3141.00,22.00,32.00,1.00
Jun-20,142,19,38,1.2,428,29,38,1.2,777.00,23.00,38.00,1.20,137.00,19.00,38.00,1.20,21.00,18.00,38.00,1.20,133.00,33.00,38.00,1.20,61.00,16.00,38.00,1.20,70.00,23.00,38.00,1.20,3099.00,21.00,38.00,1.20
Jun-20,92,22,53,1.4,553,31,53,1.4,1243.00,28.00,53.00,1.40,117.00,18.00,53.00,1.40,14.00,2.00,53.00,1.40,107.00,38.00,53.00,1.40,48.00,13.00,53.00,1.40,45.00,23.00,53.00,1.40,3862.00,22.00,53.00,1.40
Jun-20,98,42,43,1.1,640,24,43,1.1,1095.00,24.00,43.00,1.10,190.00,26.00,43.00,1.10,4.00,29.00,43.00,1.10,191.00,34.00,43.00,1.10,62.00,16.00,43.00,1.10,84.00,31.00,43.00,1.10,4008.00,23.00,43.00,1.10
Jun-20,81,33,38,1,363,24,38,1,1112.00,29.00,38.00,1.00,159.00,24.00,38.00,1.00,7.00,24.00,38.00,1.00,157.00,30.00,38.00,1.00,52.00,14.00,38.00,1.00,57.00,20.00,38.00,1.00,3803.00,23.00,38.00,1.00
Jun-20,72,35,45,1.4,485,29,45,1.4,1094.00,29.00,45.00,1.40,178.00,30.00,45.00,1.40,3.00,2.00,45.00,1.40,96.00,21.00,45.00,1.40,58.00,15.00,45.00,1.40,119.00,47.00,45.00,1.40,3243.00,22.00,45.00,1.40
Jun-20,93,54,37,1.1,491,37,37,1.1,1269.00,32.00,37.00,1.10,255.00,29.00,37.00,1.10,147.00,24.00,37.00,1.10,222.00,35.00,37.00,1.10,45.00,11.00,37.00,1.10,37.00,18.00,37.00,1.10,3240.00,23.00,37.00,1.10
Jun-20,85,37,39,1.1,564,29,39,1.1,1091.00,29.00,39.00,1.10,230.00,38.00,39.00,1.10,113.00,25.00,39.00,1.10,167.00,18.00,39.00,1.10,60.00,15.00,39.00,1.10,158.00,35.00,39.00,1.10,3531.00,23.00,39.00,1.10
Jun-20,102,34,38,1.1,707,26,38,1.1,1342.00,30.00,38.00,1.10,180.00,40.00,38.00,1.10,159.00,19.00,38.00,1.10,240.00,23.00,38.00,1.10,35.00,15.00,38.00,1.10,94.00,21.00,38.00,1.10,3480.00,22.00,38.00,1.10
Jun-20,64,27,43,1.3,675,28,43,1.3,1293.00,26.00,43.00,1.30,235.00,29.00,43.00,1.30,120.00,19.00,43.00,1.30,197.00,22.00,43.00,1.30,23.00,33.00,43.00,1.30,63.00,24.00,43.00,1.30,3412.00,21.00,43.00,1.30
Jun-20,99,29,37,1.1,633,25,37,1.1,1160.00,28.00,37.00,1.10,295.00,32.00,37.00,1.10,145.00,16.00,37.00,1.10,177.00,47.00,37.00,1.10,49.00,54.00,37.00,1.10,107.00,45.00,37.00,1.10,3462.00,21.00,37.00,1.10
Jun-20,78,30,39,1,680,25,39,1,1456.00,27.00,39.00,1.00,202.00,31.00,39.00,1.00,40.00,7.00,39.00,1.00,335.00,20.00,39.00,1.00,73.00,42.00,39.00,1.00,133.00,24.00,39.00,1.00,3946.00,22.00,39.00,1.00
Jun-20,127,19,40,1,555,26,40,1,1013.00,27.00,40.00,1.00,248.00,29.00,40.00,1.00,39.00,12.00,40.00,1.00,217.00,20.00,40.00,1.00,50.00,22.00,40.00,1.00,157.00,27.00,40.00,1.00,3868.00,21.00,40.00,1.00
Jun-20,108,24,34,1,359,23,34,1,1641.00,32.00,34.00,1.00,263.00,33.00,34.00,1.00,73.00,6.00,34.00,1.00,238.00,28.00,34.00,1.00,62.00,29.00,34.00,1.00,194.00,32.00,34.00,1.00,3504.00,23.00,34.00,1.00
Jun-20,119,23,43,1.1,515,26,43,1.1,1523.00,28.00,43.00,1.10,168.00,36.00,43.00,1.10,209.00,22.00,43.00,1.10,257.00,26.00,43.00,1.10,80.00,31.00,43.00,1.10,97.00,18.00,43.00,1.10,3809.00,21.00,43.00,1.10
Jun-20,126,26,45,1.1,471,22,45,1.1,1640.00,28.00,45.00,1.10,199.00,33.00,45.00,1.10,89.00,9.00,45.00,1.10,213.00,22.00,45.00,1.10,70.00,26.00,45.00,1.10,210.00,27.00,45.00,1.10,4014.00,23.00,45.00,1.10
